OfferID,PropertyID,Date,BuyerTaxID(Person: TaxID),OfferAmount,OfferStatus
3796,3796,1990-05-21,545076534,1529000,a
3797,3797,1978-02-11,279420882,864000,p
3798,3798,1993-01-14,503069723,534000,a
3799,3799,2017-08-21,771381368,908000,d
3800,3800,2010-09-13,573603652,1286000,d
3801,3801,1989-03-18,164469825,1894000,d
3802,3802,1992-07-22,381045774,1195000,d
3803,3803,1985-10-15,3485259,1386000,p
3804,3804,1986-08-09,85885451,1368000,a
3805,3805,1987-02-21,642868661,1680000,a
3806,3806,1986-05-06,90424750,956000,a
3807,3807,1999-06-05,162075792,1963000,d
3808,3808,2013-02-07,395239663,1108000,d
3809,3809,1985-07-09,554663263,1100000,d
3810,3810,1990-08-01,207586195,1536000,p
3811,3811,1989-05-11,31765167,1031000,a
3812,3812,1995-11-01,680074636,892000,p
3813,3813,1978-06-19,569722807,1799000,p
3814,3814,1999-09-25,99725160,1702000,d
3815,3815,2015-12-04,308193600,996000,a
3816,3816,1985-03-17,544376560,287000,p
3817,3817,1994-01-29,671185339,1672000,d
3818,3818,1985-03-17,201078958,717000,d
3819,3819,1994-01-10,315428657,1218000,a
3820,3820,1986-11-24,275641787,1876000,p
3821,3821,2014-06-13,402828497,312000,p
3822,3822,2017-09-13,199103192,1916000,a
3823,3823,1989-10-08,579012239,1685000,d
3824,3824,1993-10-05,764547418,1491000,a
3825,3825,1978-03-02,307801359,798000,p
3826,3826,1991-11-05,698035970,1286000,d
3827,3827,1985-03-03,264256997,1877000,a
3828,3828,2000-07-03,140074496,721000,p
3829,3829,1985-10-23,570733977,456000,a
3830,3830,2006-01-23,541903010,1026000,a
3831,3831,2013-07-03,404988870,1911000,d
3832,3832,1999-08-16,406343712,1552000,p
3833,3833,1997-07-21,216014125,1138000,p
3834,3834,2013-03-11,670057129,819000,p
3835,3835,2007-04-22,456587128,1074000,p
3836,3836,1989-07-24,474366426,220000,p
3837,3837,1992-06-14,90928124,431000,p
3838,3838,2002-12-01,243793934,311000,d
3839,3839,1988-03-08,624553287,836000,p
3840,3840,2017-08-15,637840285,841000,p
3841,3841,1997-05-11,539127008,796000,a
3842,3842,1978-04-11,385266157,664000,d
3843,3843,1979-06-13,528996416,1660000,a
3844,3844,1991-04-14,339648664,1634000,p
3845,3845,1988-11-17,324035025,1926000,a
3846,3846,1978-01-07,610706117,587000,d
3847,3847,1998-03-27,549848871,239000,p
3848,3848,2013-05-29,382506557,1495000,d
3849,3849,1993-04-19,317829295,1378000,a
3850,3850,2015-07-12,350568278,1106000,p
3851,3851,1997-03-11,53784142,1094000,p
3852,3852,1983-01-04,759014692,1212000,a
3853,3853,2011-05-28,540157545,1680000,d
3854,3854,2004-05-21,648104441,1239000,p
3855,3855,1986-12-19,611117719,634000,p
3856,3856,1985-05-25,390347532,244000,d
3857,3857,1986-08-13,378106909,922000,p
3858,3858,2004-12-21,7866149,1564000,a
3859,3859,2007-05-14,311944888,388000,d
3860,3860,2014-12-29,359841381,1496000,p
3861,3861,2015-09-30,602288113,500000,a
3862,3862,1992-10-05,655162482,1129000,a
3863,3863,2004-10-13,466665004,1101000,p
3864,3864,1986-05-18,334725051,1619000,a
3865,3865,1992-08-03,644808503,1012000,d
3866,3866,2013-02-19,198346968,1484000,a
3867,3867,1994-06-25,148787299,562000,d
3868,3868,2014-09-28,210780418,1576000,d
3869,3869,2000-10-26,420807037,1269000,a
3870,3870,1993-10-07,553947063,586000,d
3871,3871,1988-05-09,520245733,576000,p
3872,3872,1983-10-19,578420443,1468000,a
3873,3873,2014-08-20,99781068,949000,a
3874,3874,2003-07-17,645624323,206000,d
3875,3875,2015-08-13,251672126,757000,d
3876,3876,1978-04-17,83104181,1467000,a
3877,3877,1982-10-26,177010506,1830000,a
3878,3878,2008-11-15,416428610,299000,d
3879,3879,1990-03-25,321013701,1000000,p
3880,3880,1984-10-22,570515291,1562000,d
3881,3881,1999-04-16,277164649,493000,a
3882,3882,2006-01-10,664055795,1938000,a
3883,3883,2016-08-11,266160177,212000,p
3884,3884,2017-01-29,69102678,406000,a
3885,3885,2008-06-06,329743707,1459000,a
3886,3886,2002-05-10,243083736,1883000,p
3887,3887,1980-05-27,477886121,1087000,p
3888,3888,2008-04-21,330644998,1770000,p
3889,3889,2007-08-20,22030858,390000,a
3890,3890,1985-05-06,210222704,967000,p
3891,3891,1981-12-07,570455097,910000,a
3892,3892,1988-06-02,115686927,1372000,d
3893,3893,1980-01-10,606608688,1605000,a
3894,3894,2004-08-21,394421736,1746000,p
3895,3895,2008-10-25,566692013,800000,d
3896,3896,2006-07-18,380448839,682000,d
3897,3897,1985-02-18,335462382,1258000,p
3898,3898,2003-12-10,130940453,1774000,d
3899,3899,2006-05-03,110909451,454000,d
3900,3900,2003-11-28,677075451,412000,d
3901,3901,1987-04-14,45585430,1351000,a
3902,3902,1998-05-08,339602963,1162000,p
3903,3903,1989-08-18,526525032,1583000,d
3904,3904,1991-11-09,417362347,274000,p
3905,3905,2014-04-09,489118764,1443000,a
3906,3906,2007-10-07,515225791,360000,a
3907,3907,2014-12-10,627301171,1842000,d
3908,3908,2007-08-20,600390796,1779000,p
3909,3909,2011-06-07,751015139,979000,p
3910,3910,2004-03-30,641847022,1637000,d
3911,3911,1999-02-26,447196846,1678000,d
3912,3912,2005-12-01,455118117,279000,a
3913,3913,2013-01-02,199038008,1965000,p
3914,3914,2010-10-25,570843567,1015000,a
3915,3915,1994-12-19,263574804,1156000,p
3916,3916,2013-10-23,671147889,1583000,d
3917,3917,2005-10-03,240560088,1139000,a
3918,3918,1980-03-05,427271656,278000,p
3919,3919,1982-07-03,619909535,342000,d
3920,3920,1995-01-13,561896718,770000,d
3921,3921,2010-06-17,306563596,815000,a
3922,3922,2001-10-21,443327525,1855000,p
3923,3923,2010-12-28,465416666,1370000,p
3924,3924,2010-06-12,475486161,940000,d
3925,3925,1988-03-03,348781970,1804000,p
3926,3926,2005-04-28,137388959,1692000,a
3927,3927,2004-03-05,454685030,840000,p
3928,3928,1991-07-01,661094817,703000,a
3929,3929,2005-06-11,512363178,976000,d
3930,3930,1993-01-21,587103737,586000,p
3931,3931,1995-05-31,679098613,796000,p
3932,3932,1997-12-24,573628799,1028000,p
3933,3933,1997-11-09,760012433,1626000,p
3934,3934,1998-07-06,403766128,405000,p
3935,3935,2013-04-24,201726656,1552000,a
3936,3936,2003-05-24,115566645,333000,p
3937,3937,2014-04-20,502860219,947000,p
3938,3938,1982-06-28,426098907,363000,p
3939,3939,1996-06-20,258184652,599000,a
3940,3940,1997-01-08,699014836,820000,p
3941,3941,1985-02-27,670302641,1077000,d
3942,3942,2010-01-13,607515409,465000,d
3943,3943,2011-04-09,229215207,418000,d
3944,3944,1985-02-04,488025857,1479000,p
3945,3945,1997-11-06,589607669,1746000,p
3946,3946,2009-11-15,306083688,738000,a
3947,3947,1979-12-23,409273870,1547000,d
3948,3948,1986-06-21,206303175,1225000,d
3949,3949,1981-02-14,490846232,1532000,p
3950,3950,1985-06-16,573683844,1935000,a
3951,3951,1992-09-22,384803885,1770000,d
3952,3952,2013-12-10,339765034,1813000,a
3953,3953,1987-10-27,455593559,1459000,d
3954,3954,1978-10-19,619251915,1278000,a
3955,3955,1979-11-13,178035022,401000,p
3956,3956,1996-03-09,249510600,299000,a
3957,3957,1997-08-25,644027954,372000,p
3958,3958,1988-01-13,299621563,1649000,d
3959,3959,1990-11-24,643744468,1698000,a
3960,3960,2014-04-09,297965680,1200000,a
3961,3961,1997-12-11,624887376,207000,p
3962,3962,2000-10-29,66784722,642000,d
3963,3963,1979-01-25,552634163,285000,a
3964,3964,2002-12-29,647745569,630000,p
3965,3965,2009-11-12,421418468,1269000,a
3966,3966,2010-11-22,394563340,934000,d
3967,3967,2006-05-09,157079083,1128000,p
3968,3968,2011-09-24,312945557,225000,p
3969,3969,1978-02-06,494981641,810000,a
3970,3970,1985-12-02,468307514,450000,p
3971,3971,2001-10-10,590429621,208000,d
3972,3972,1993-04-22,461266597,536000,a
3973,3973,1997-06-24,484283847,284000,p
3974,3974,1996-05-23,100124354,499000,a
3975,3975,1979-12-21,466575793,245000,p
3976,3976,1997-07-20,354469812,1853000,p
3977,3977,1988-08-12,239228129,407000,p
3978,3978,2007-06-05,644444142,1134000,d
3979,3979,2005-02-05,23520585,722000,a
3980,3980,1998-02-10,579262220,805000,a
3981,3981,1993-02-18,552762093,764000,p
3982,3982,1987-12-30,763011622,500000,d
3983,3983,2000-12-22,29247425,1009000,d
3984,3984,1985-12-15,317404492,1947000,d
3985,3985,2009-11-25,656091448,1064000,d
3986,3986,2011-04-04,342012727,405000,d
3987,3987,1986-07-20,260495452,1096000,d
3988,3988,1998-10-23,497461154,1055000,p
3989,3989,2000-04-26,25803811,918000,a
3990,3990,2007-10-30,365218142,1817000,d
3991,3991,2013-03-18,685099424,752000,a
3992,3992,2002-08-14,461747710,1282000,d
3993,3993,1991-03-09,26489951,1622000,p
3994,3994,2000-08-27,680440814,1027000,d
3995,3995,2009-12-02,130629645,859000,a
3996,3996,2000-04-09,105160402,1871000,d
3997,3997,2007-09-19,395429513,483000,d
3998,3998,2007-10-07,587710367,1147000,p
3999,3999,1984-03-13,269881755,1995000,p
4000,4000,2005-02-11,240980601,1011000,d
4001,4001,1996-10-26,460907389,940000,d
4002,4002,1992-08-03,486188999,756000,a
4003,4003,1989-06-13,249376619,1327000,p
4004,4004,1988-04-05,297281432,314000,d
4005,4005,2002-09-10,384035187,1736000,p
4006,4006,2009-11-09,15249365,778000,p
4007,4007,2005-05-01,680560730,1338000,p
4008,4008,2017-03-23,157429193,295000,p
4009,4009,2017-11-08,525798625,1691000,d
4010,4010,2017-12-26,486662175,960000,p
4011,4011,1998-04-13,224868475,1430000,p
4012,4012,1991-07-17,627169651,1858000,p
4013,4013,1984-05-25,496720399,1194000,p
4014,4014,1984-11-22,389400802,217000,d
4015,4015,2017-04-21,595074058,1425000,p
4016,4016,1984-03-24,554364835,1197000,p
4017,4017,2015-02-28,643242707,900000,a
4018,4018,1990-01-20,561151151,647000,p
4019,4019,1996-05-18,17301727,542000,d
4020,4020,2008-07-05,421205677,1245000,p
4021,4021,2011-06-25,244797103,1911000,d
4022,4022,1980-02-05,353422673,329000,d
4023,4023,1996-08-15,356544555,458000,d
4024,4024,2001-06-09,452077045,1598000,d
4025,4025,2008-07-03,330923772,1766000,p
4026,4026,2011-12-01,636449558,972000,a
4027,4027,1978-04-13,647582835,1347000,d
4028,4028,2007-01-22,427420790,572000,p
4029,4029,2002-08-26,221828507,1163000,p
4030,4030,2007-08-01,601294002,426000,d
4031,4031,1997-08-26,38109342,623000,a
4032,4032,1979-06-23,772309695,1297000,a
4033,4033,1990-09-30,509640996,1153000,a
4034,4034,2017-09-24,12187459,868000,p
4035,4035,2002-10-09,576864202,1661000,d
4036,4036,2016-06-16,542461784,1361000,p
4037,4037,1980-07-15,372521820,947000,a
4038,4038,1999-08-15,498928101,1352000,d
4039,4039,1990-02-12,141095623,1813000,a
4040,4040,1998-09-02,339160942,450000,a
4041,4041,2004-12-26,57380298,1636000,p
4042,4042,1990-05-06,476464163,592000,a
4043,4043,2013-06-22,274881338,1364000,a
4044,4044,2000-01-07,48037967,1474000,p
4045,4045,1983-08-20,751019319,1222000,a
4046,4046,1990-01-26,42301491,610000,a
4047,4047,1992-05-27,639385860,1704000,p
4048,4048,2011-07-30,516521672,423000,d
4049,4049,2010-05-05,680461268,556000,p
4050,4050,1999-06-21,323050375,1113000,p
4051,4051,2005-10-26,249134091,532000,a
4052,4052,2011-07-25,471383031,992000,d
4053,4053,2008-09-25,176400354,864000,p
4054,4054,1994-02-21,297098935,731000,d
4055,4055,1987-03-17,247213300,1703000,a
4056,4056,1983-01-28,498980311,1776000,d
4057,4057,2012-11-27,464861233,1101000,p
4058,4058,1980-02-11,568256608,1295000,d
4059,4059,1999-01-27,655038325,425000,p
4060,4060,2005-08-14,554207590,536000,d
4061,4061,1983-10-17,432134559,475000,a
4062,4062,2011-07-12,436170857,1778000,d
4063,4063,2017-03-13,613344224,1863000,d
4064,4064,1987-01-20,408538494,343000,d
4065,4065,1997-01-05,360382446,1384000,d
4066,4066,1992-11-08,58740166,632000,p
4067,4067,1983-08-21,426019521,849000,a
4068,4068,2004-01-30,404300849,1473000,d
4069,4069,1987-11-30,56927295,342000,d
4070,4070,1982-04-14,480161699,1365000,a
4071,4071,2004-02-16,552997587,239000,a
4072,4072,1982-10-16,379057784,1855000,a
4073,4073,2015-08-26,601759168,1889000,p
4074,4074,1982-06-19,498167029,1011000,p
4075,4075,2006-01-11,479247618,333000,d
4076,4076,1999-02-13,591540680,546000,a
4077,4077,2016-01-07,603821205,1611000,p
4078,4078,2012-01-27,353425772,1420000,p
4079,4079,2016-12-30,561023454,714000,p
4080,4080,2017-12-28,364424821,800000,d
4081,4081,1978-12-12,138207756,853000,d
4082,4082,1978-04-25,593244858,950000,a
4083,4083,1999-01-15,132038240,903000,a
4084,4084,1992-04-17,555116135,962000,d
4085,4085,1982-09-17,311349302,247000,d
4086,4086,2010-12-04,280342023,362000,d
4087,4087,1993-01-08,187487588,1194000,a
4088,4088,1995-10-23,315307072,482000,d
4089,4089,1994-08-23,422208755,1005000,d
4090,4090,1983-07-12,313325094,912000,a
4091,4091,2012-05-06,590579038,560000,p
4092,4092,1987-04-28,132205176,1010000,a
4093,4093,2017-11-04,525176787,1020000,d
4094,4094,2012-03-01,679037973,1019000,d
4095,4095,2014-11-30,411276109,1512000,a
4096,4096,1984-10-16,533417754,1943000,d
4097,4097,2007-12-15,651108000,574000,d
4098,4098,1983-07-15,267570237,784000,d
4099,4099,2009-12-30,539055492,1466000,p
4100,4100,2009-12-14,644267286,561000,a
4101,4101,1992-06-17,63562020,670000,p
4102,4102,1997-03-11,428290145,931000,d
4103,4103,2004-01-20,532280906,1251000,a
4104,4104,1999-04-06,371343057,1958000,a
4105,4105,1979-08-25,97743353,724000,p
4106,4106,2012-05-30,768243168,1928000,a
4107,4107,1985-02-18,156622387,707000,p
4108,4108,1986-08-30,683059557,1078000,p
4109,4109,1980-05-15,653127258,1057000,d
4110,4110,1996-03-14,329077513,202000,a
4111,4111,2002-12-05,639888005,806000,a
4112,4112,1987-12-10,149074639,1069000,a
4113,4113,1983-05-23,262153073,973000,d
4114,4114,2014-04-26,469373343,1201000,p
4115,4115,2008-10-12,58664963,872000,a
4116,4116,2006-07-05,613394803,370000,a
4117,4117,1980-10-28,92842238,564000,p
4118,4118,1978-07-15,312183940,467000,a
4119,4119,2004-03-23,437451859,1666000,d
4120,4120,1984-04-06,524205837,895000,d
4121,4121,1999-12-27,560443222,1086000,p
4122,4122,1996-03-11,308504651,1124000,a
4123,4123,2005-01-14,209140131,1178000,d
4124,4124,1980-07-07,205422794,1587000,a
4125,4125,1998-03-16,469473979,1848000,a
4126,4126,1996-09-08,337441462,1340000,d
4127,4127,2002-06-10,173407664,326000,d
4128,4128,2005-04-21,395445946,1202000,a
4129,4129,1999-05-14,494224760,215000,a
4130,4130,2007-01-11,652222103,1181000,d
4131,4131,1987-08-15,244827438,447000,d
4132,4132,2005-12-20,532502179,962000,p
4133,4133,2015-10-27,600895713,1110000,a
4134,4134,2017-06-09,426634929,1599000,a
4135,4135,1979-05-01,491849850,597000,d
4136,4136,1984-01-06,387065680,499000,d
4137,4137,1986-02-03,763015352,1396000,d
4138,4138,1990-10-27,556032337,1551000,d
4139,4139,2008-08-08,208388660,903000,p
4140,4140,2011-02-23,92641744,1052000,p
4141,4141,2016-10-20,125481947,1090000,d
4142,4142,2011-11-28,213411651,954000,a
4143,4143,1980-01-12,393623038,1166000,a
4144,4144,1994-07-20,379625948,719000,d
4145,4145,1985-06-08,363503191,1267000,a
4146,4146,1981-03-27,136063823,1162000,p
4147,4147,2002-02-18,561740068,1074000,d
4148,4148,1992-07-04,521459770,444000,a
4149,4149,2017-02-09,261964249,1502000,a
4150,4150,1988-03-08,647367247,696000,d
4151,4151,2008-08-15,466971004,1230000,d
4152,4152,1982-04-23,590198396,416000,p
4153,4153,2014-11-25,347604300,1786000,a
4154,4154,1999-02-01,99724949,788000,a
4155,4155,2010-04-11,289041185,239000,d
4156,4156,2003-03-20,524278678,1238000,p
4157,4157,1991-12-31,444968479,1501000,p
4158,4158,2017-11-02,771105244,1501000,a
4159,4159,2006-11-26,630706633,1413000,p
4160,4160,2014-02-26,262775903,409000,p
4161,4161,1986-08-25,18037542,520000,p
4162,4162,2009-02-13,571899189,1551000,a
4163,4163,1991-05-26,425381789,1136000,d
4164,4164,2003-08-15,550135270,460000,a
4165,4165,1990-12-09,632820489,1651000,a
4166,4166,1997-07-25,627288245,1236000,p
4167,4167,2006-04-03,539706883,253000,d
4168,4168,2008-06-08,585754784,403000,d
4169,4169,1994-06-30,496326460,1552000,d
4170,4170,2009-11-02,330863512,1255000,d
4171,4171,1995-04-01,512880409,1492000,p
4172,4172,2004-04-18,653169728,1258000,d
4173,4173,1996-08-14,337587542,1646000,a
4174,4174,1989-01-20,619961473,1703000,d
4175,4175,2005-11-01,628185770,1125000,d
4176,4176,2005-07-22,406472909,1531000,a
4177,4177,1991-10-30,655148863,1330000,d
4178,4178,2017-05-04,75076704,726000,a
4179,4179,2000-01-25,540922121,707000,p
4180,4180,1998-03-26,525929274,1197000,p
4181,4181,2013-08-16,766386557,1495000,a
4182,4182,2012-09-08,626504405,1888000,a
4183,4183,1981-07-23,291924114,855000,a
4184,4184,1992-08-28,4825820,401000,d
4185,4185,1981-08-20,221922917,335000,a
4186,4186,2007-11-21,419532556,1920000,d
4187,4187,1979-03-19,29059295,1113000,p
4188,4188,1985-08-17,212286143,1856000,a
4189,4189,2011-01-15,450601329,1812000,d
4190,4190,1985-07-25,234189295,1411000,p
4191,4191,2004-11-28,37588591,1586000,d
4192,4192,2000-12-24,77305051,565000,a
4193,4193,2009-12-24,43767009,1783000,a
4194,4194,1998-05-10,69946865,807000,a
4195,4195,2008-08-14,350529507,1403000,d
4196,4196,2004-02-10,682038371,1233000,a
4197,4197,1993-05-08,37101658,942000,d
4198,4198,2001-10-02,317081574,997000,p
4199,4199,1995-12-07,219500019,1692000,d
4200,4200,1981-05-01,521286152,1302000,a
4201,4201,1984-01-13,687078921,533000,p
4202,4202,1979-03-28,771442326,748000,a
4203,4203,1989-07-05,512540825,338000,d
4204,4204,1993-05-09,493326135,432000,a
4205,4205,2017-12-06,506966816,1429000,a
4206,4206,1991-11-05,477741445,717000,a
4207,4207,1994-04-10,106146277,1737000,a
4208,4208,1992-07-02,399263553,290000,d
4209,4209,1988-09-06,290826118,890000,a
4210,4210,1997-09-22,431085565,626000,p
4211,4211,1992-06-30,507369587,569000,p
4212,4212,1997-08-06,529392863,1639000,a
4213,4213,2005-12-23,446429667,639000,p
4214,4214,2007-10-09,428762948,543000,d
4215,4215,1992-06-17,521037336,992000,a
4216,4216,2012-08-15,668104766,1425000,p
4217,4217,2001-08-24,602029565,677000,p
4218,4218,1989-12-21,46027877,565000,a
4219,4219,1978-12-25,471842374,1668000,p
4220,4220,1999-07-09,569993378,572000,p
4221,4221,2007-12-11,449607917,652000,a
4222,4222,2004-04-20,216318233,1324000,p
4223,4223,2017-03-02,553858397,444000,d
4224,4224,1980-12-30,383828136,1521000,d
4225,4225,2008-12-10,112146503,1407000,p
4226,4226,2010-05-23,444037072,1765000,a
4227,4227,1991-08-18,237727958,549000,d
4228,4228,2013-02-02,517986451,201000,p
4229,4229,1991-12-30,645303893,1598000,d
4230,4230,2016-06-21,435509925,1492000,d
4231,4231,2004-08-30,689093637,314000,d
4232,4232,1994-05-19,380083465,1124000,a
4233,4233,2002-07-09,468189533,666000,d
4234,4234,1992-05-18,667034319,1228000,a
4235,4235,2017-10-17,75269475,1405000,d
4236,4236,1998-08-26,126606580,302000,a
4237,4237,2008-12-24,199052553,1058000,p
4238,4238,2016-08-30,237213730,1145000,d
4239,4239,2009-03-30,374296719,1704000,a
4240,4240,2012-12-05,563538815,1409000,d
4241,4241,1989-05-27,347582049,1926000,d
4242,4242,1998-02-01,631289284,1904000,p
4243,4243,2014-05-14,265792122,472000,d
4244,4244,2017-05-31,306013205,1294000,a
4245,4245,2002-07-12,338022281,1542000,d
4246,4246,2010-06-09,254114380,1371000,p
4247,4247,1996-07-14,269501130,566000,p
4248,4248,1989-03-17,563111827,1208000,a
4249,4249,1989-12-16,400144482,1346000,d
4250,4250,1982-01-15,695033801,1419000,p
4251,4251,2001-01-21,266042028,1680000,d
4252,4252,1985-01-23,465825027,667000,a
4253,4253,2014-06-29,164785705,863000,a
4254,4254,2009-01-30,682094972,474000,a
4255,4255,1985-06-20,528593908,1051000,a
4256,4256,1999-05-08,413981522,974000,p
4257,4257,1989-01-05,650208081,454000,a
4258,4258,1979-01-25,628801121,1925000,d
4259,4259,2011-02-20,321015193,657000,p
4260,4260,1986-01-05,378011171,692000,a
4261,4261,1990-10-12,536087562,249000,p
4262,4262,1981-01-14,507375022,881000,d
4263,4263,1995-11-28,238354484,962000,p
4264,4264,2011-11-27,329261431,280000,d
4265,4265,1994-09-21,652326556,1543000,p
4266,4266,1997-11-20,534458847,342000,a
4267,4267,1992-01-30,541340880,366000,a
4268,4268,2005-07-22,29167086,1419000,a
4269,4269,2008-10-15,140861371,770000,d
4270,4270,2002-04-02,312926470,206000,p
4271,4271,1985-11-16,530416555,1673000,a
4272,4272,1994-03-30,450327549,1397000,a
4273,4273,2010-02-03,463915975,419000,d
4274,4274,2016-08-09,420085970,556000,p
4275,4275,1982-12-16,765447985,1078000,a
4276,4276,1997-01-17,654032223,1965000,a
4277,4277,2010-03-11,84487566,818000,d
4278,4278,1983-07-17,518680185,856000,p
4279,4279,1995-05-05,543074440,1821000,p
4280,4280,1992-10-16,273033417,1302000,a
4281,4281,2003-11-24,768142151,1616000,d
4282,4282,1998-11-29,344244100,1289000,d
4283,4283,1981-04-27,101363856,1744000,d
4284,4284,1988-01-05,309092901,1011000,d
4285,4285,1998-09-20,265661343,979000,p
4286,4286,1985-12-01,161749456,942000,p
4287,4287,2014-03-09,490288889,969000,p
4288,4288,1985-06-24,342783634,410000,a
4289,4289,1993-11-05,557873817,1457000,d
4290,4290,2012-11-04,757011212,1131000,a
4291,4291,2009-03-21,373561369,239000,d
4292,4292,2000-02-13,379363441,1384000,d
4293,4293,1988-03-05,238651753,1557000,p
4294,4294,2017-11-08,645022115,308000,d
4295,4295,2005-04-15,593726051,340000,d
4296,4296,2012-11-09,556200067,999000,a
4297,4297,1991-10-27,679050765,1848000,d
4298,4298,2011-04-17,265972861,1721000,a
4299,4299,2012-01-14,88646122,1558000,p
4300,4300,2015-01-27,430205028,1751000,d
4301,4301,1978-08-06,678019348,1173000,p
4302,4302,2001-06-01,270189569,759000,d
4303,4303,1981-01-27,6305311,1825000,d
4304,4304,2008-10-28,642820753,756000,a
4305,4305,1987-09-28,439188821,423000,p
4306,4306,2003-10-13,435088847,1637000,a
4307,4307,2011-02-12,590209396,1356000,a
4308,4308,2010-01-12,771424652,1286000,p
4309,4309,1988-03-18,479520243,554000,d
4310,4310,1979-05-19,477012615,1501000,d
4311,4311,1999-06-20,421156921,258000,a
4312,4312,2007-08-29,489727620,1503000,d
4313,4313,1979-08-30,33886896,1084000,a
4314,4314,2017-11-22,559760626,389000,a
4315,4315,2008-09-10,24169706,913000,p
4316,4316,1987-06-06,347229513,1898000,d
4317,4317,1992-05-28,207529389,888000,d
4318,4318,1996-01-13,659075259,935000,p
4319,4319,2003-01-07,269906832,401000,p
4320,4320,1986-09-15,621409095,460000,a
4321,4321,2013-12-05,411070889,1911000,d
4322,4322,2009-09-09,8269948,664000,a
4323,4323,1982-10-01,222070390,1170000,a
4324,4324,2013-10-13,426339082,1854000,p
4325,4325,1991-11-16,49608896,261000,a
4326,4326,2013-03-03,208548509,1595000,d
4327,4327,1997-12-21,373944509,1290000,p
4328,4328,2014-08-31,464699433,670000,d
4329,4329,2006-02-10,297642907,754000,d
4330,4330,1982-03-08,215355116,1736000,d
4331,4331,1984-11-12,595774694,1825000,d
4332,4332,1982-11-26,508368585,1226000,a
4333,4333,1981-05-08,690098495,1946000,a
4334,4334,2012-10-31,321962099,1551000,p
4335,4335,2013-06-16,601608927,1474000,a
4336,4336,2015-05-23,293489007,277000,d
4337,4337,1985-11-12,513085430,1301000,a
4338,4338,2015-03-23,95484175,1777000,a
4339,4339,1997-06-17,85079424,1162000,a
4340,4340,1980-06-10,157442583,1697000,d
4341,4341,2011-06-27,274065982,462000,d
4342,4342,2012-07-16,233969329,497000,a
4343,4343,2006-05-13,459653616,594000,d
4344,4344,1981-09-11,591780926,1476000,d
4345,4345,2005-03-24,103058638,488000,d
4346,4346,2002-12-19,320745192,572000,d
4347,4347,1984-06-18,267442632,650000,d
4348,4348,2008-01-27,620105742,1730000,p
4349,4349,2009-10-07,429306403,806000,d
4350,4350,1984-06-25,198780928,294000,a
4351,4351,2015-12-12,4025880,819000,a
4352,4352,1994-05-05,442802199,1079000,p
4353,4353,2005-01-09,43924225,245000,d
4354,4354,2017-06-03,539512098,1711000,d
4355,4355,2007-02-27,439723130,1614000,a
4356,4356,1992-04-18,136600509,1454000,d
4357,4357,1984-09-21,16380556,1800000,d
4358,4358,1991-07-02,449267711,1984000,d
4359,4359,2003-09-29,467682142,1837000,p
4360,4360,1996-04-27,539072437,606000,p
4361,4361,1997-03-02,217356475,861000,p
4362,4362,2005-12-31,502866911,1822000,p
4363,4363,2013-01-17,355382595,1233000,d
4364,4364,1991-07-14,163102519,942000,d
4365,4365,2001-10-01,19364306,494000,a
4366,4366,1979-12-26,771467434,597000,d
4367,4367,1988-12-31,549900036,1617000,a
4368,4368,1997-05-23,519789133,1041000,a
4369,4369,2017-12-20,520503596,909000,p
4370,4370,2004-06-03,266250243,1626000,a
4371,4371,1993-11-07,667306846,222000,p
4372,4372,1987-03-14,468886509,602000,a
4373,4373,2017-04-20,231018433,1617000,a
4374,4374,1998-07-01,609943926,1161000,p
4375,4375,2003-08-07,48164079,403000,a
4376,4376,1989-11-13,234621306,1051000,a
4377,4377,2016-06-25,324048351,388000,a
4378,4378,1978-07-19,301860418,1651000,a
4379,4379,2009-03-14,620075970,345000,p
4380,4380,1991-12-20,143421422,503000,a
4381,4381,2017-06-01,541644296,1512000,a
4382,4382,1992-05-18,764608542,1361000,a
4383,4383,2010-06-21,417109800,1296000,a
4384,4384,1999-04-07,399074846,360000,d
4385,4385,1983-09-21,513982775,1137000,d
4386,4386,2004-11-14,5383262,1286000,d
4387,4387,2011-04-24,190585287,398000,d
4388,4388,1986-03-10,228547708,1120000,a
4389,4389,1995-04-09,473161325,758000,a
4390,4390,2004-09-08,541061835,1553000,a
4391,4391,1987-03-11,162544834,1789000,p
4392,4392,1996-12-20,464964627,1120000,p
4393,4393,1985-03-18,432690069,573000,d
4394,4394,2008-03-21,224382869,772000,p
4395,4395,1995-01-06,427407624,1338000,d
4396,4396,1978-03-12,152094391,1632000,p
4397,4397,1991-11-28,180406492,1932000,p
4398,4398,1993-12-26,620181546,1170000,p
4399,4399,2009-12-11,447349801,601000,d
4400,4400,1983-10-28,264190240,489000,p
4401,4401,2015-04-18,260087890,542000,d
4402,4402,1995-12-13,485017178,263000,a
4403,4403,1991-09-12,433553882,595000,d
4404,4404,2011-10-24,692039245,1959000,p
4405,4405,2013-05-13,688039463,490000,d
4406,4406,2006-06-01,260919238,1335000,p
4407,4407,2003-02-25,13266560,1543000,a
4408,4408,1999-08-11,768346483,1899000,a
4409,4409,1981-03-09,170382327,1569000,p
4410,4410,2013-03-18,626564034,1140000,a
4411,4411,1998-10-31,492365963,1939000,d
4412,4412,1998-07-10,499126933,723000,d
4413,4413,1994-01-26,152848762,1144000,d
4414,4414,2015-08-05,565068532,1594000,a
